4274,4274,2050,0,361,UP,0,0,0,4,2147483647,7,2147483647,NONE,NONE,,4274,RIGHT,,4274,120
4275,4275,2110,0,189,UP,0,0,0,32,2147483647,7,2147483647,NONE,NONE,,4275,RIGHT,,4275,80

4290,4290,1000,0,399,UP,0,0,0,4,32,13,2147483647,FRONT,NONE,,4290,LEFT,,4290,735
4305,4305,1980,0,691,UP,0,0,0,4,2147483647,15,2147483647,NONE,NONE,,4305,DOWN,,4305,80
4306,4306,2030,0,456,UP,0,0,0,20,2147483647,15,2147483647,NONE,NONE,,4306,DOWN,,4306,120

4326,4326,1640,0,225,UP,83,3,0,4,85,80,32,NONE,FRONT,,4326,DOWN,,4326,210
4326,4326,1640,0,237,LEFT,31,3,0,4,73,58,6,NONE,BOTH,,4326,LEFT,,4326,230

4339,4339,700,0,153,LEFT,87,4,0,16,100,2147483647,25,NONE,BACK,,4339,RIGHT,,4339,960
4341,4341,1310,0,598,RIGHT,90,4,0,28,2147483647,2147483647,91,NONE,NONE,,4341,RIGHT,,4341,1180
4341,4341,1310,0,480,UP,78,4,0,16,2147483647,2147483647,80,NONE,NONE,,4341,DOWN,,4341,1260
4341,4341,1310,0,361,UP,66,4,0,4,2147483647,2147483647,79,NONE,NONE,,4341,DOWN,,4341,1870
4341,4341,1310,0,189,UP,38,4,0,16,2147483647,2147483647,56,NONE,NONE,,4341,RIGHT,,4341,450
4341,4341,1310,0,201,RIGHT,26,4,0,4,2147483647,2147483647,38,NONE,BOTH,,4341,RIGHT,,4341,440

4367,4367,2360,0,201,LEFT,0,0,4,28,2147483647,2147483647,2147483647,NONE,NONE,,4367,RIGHT,,4367,120
4368,4368,2360,0,189,LEFT,0,0,4,40,2147483647,2147483647,2147483647,NONE,NONE,,4368,RIGHT,,4368,260
4369,4369,2360,0,177,LEFT,0,0,4,28,2147483647,2147483647,2147483647,NONE,NONE,,4369,RIGHT,,4369,200


4390,4390,1900,0,237,LEFT,0,0,0,4,2147483647,31,2147483647,FRONT,NONE,,4390,DOWN,,4390,60





4432,4432,10,0,716,LEFT,0,0,2,24,84,18,2147483647,NONE,NONE,,4432,LEFT,,4432,2215


4451,4451,210,0,936,RIGHT,175,1,2,4,92,82,80,NONE,NONE,,4451,DOWN,,4451,980








4544,4544,0,0,516,RIGHT,0,0,4,12,68,2147483647,2147483647,NONE,NONE,,4544,LEFT,,4544,660



4572,4572,710,0,213,RIGHT,15,3,0,4,40,68,28,NONE,BOTH,,4572,LEFT,,4572,1445
4578,4578,1010,0,936,RIGHT,0,0,0,4,92,9,2147483647,NONE,NONE,,4578,DOWN,,4578,1880









4645,4645,400,0,480,LEFT,38,3,0,12,93,25,37,BOTH,NONE,,4645,LEFT,,4645,1410




4676,4676,570,0,348,RIGHT,6,4,0,4,32,2147483647,15,NONE,FRONT,,4676,UP,,4676,150




4707,4707,490,0,153,LEFT,87,4,0,16,73,2147483647,30,NONE,FRONT,,4707,RIGHT,,4707,370


4727,4727,450,0,972,RIGHT,139,4,0,4,72,2147483647,89,NONE,NONE,,4727,RIGHT,,4727,1920



4760,4760,1500,0,225,RIGHT,83,3,0,4,2147483647,70,57,NONE,NONE,,4760,DOWN,,4760,435


4789,4789,2200,0,480,DOWN,123,3,0,56,2147483647,23,59,FRONT,NONE,,4789,RIGHT,,4789,1150
4789,4789,2200,0,516,RIGHT,87,3,0,28,2147483647,23,62,BOTH,NONE,,4789,RIGHT,,4789,1125
4793,4793,2200,0,201,RIGHT,0,0,2,16,2147483647,45,2147483647,NONE,NONE,,4793,RIGHT,,4793,220
4796,4796,2270,0,728,UP,0,0,3,28,2147483647,49,2147483647,NONE,NONE,,4796,LEFT,,4796,60

4801,4801,560,0,834,RIGHT,139,4,0,4,104,2147483647,63,NONE,NONE,,4801,LEFT,,4801,1500
4801,4801,570,0,753,RIGHT,43,4,0,4,68,2147483647,7,NONE,NONE,,4801,LEFT,,4801,800
4803,4803,740,0,728,LEFT,0,0,4,24,104,2147483647,2147483647,NONE,NONE,,4803,LEFT,,4803,1080



4829,4829,1280,0,201,RIGHT,127,3,0,4,52,42,39,NONE,BACK,,4829,DOWN,,4829,880
4830,4830,1350,0,386,RIGHT,99,3,0,4,56,14,67,FRONT,NONE,,4830,LEFT,,4830,1580
4830,4830,1420,0,225,UP,71,3,0,4,28,14,29,BOTH,BOTH,,4830,LEFT,,4830,160



4866,4866,1240,0,960,RIGHT,0,0,0,4,116,24,2147483647,BOTH,NONE,,4866,DOWN,,4866,1080


4889,4889,1440,0,165,LEFT,103,2,1,4,2147483647,4,62,BOTH,NONE,,4889,DOWN,,4889,135


4909,4909,1730,0,1211,RIGHT,39,2,0,28,128,39,29,BOTH,BOTH,,4909,LEFT,,4909,520
4909,4909,1730,0,1223,RIGHT,27,2,0,16,140,39,23,FRONT,BOTH,,4909,LEFT,,4909,1410







4967,4967,800,0,213,RIGHT,31,3,0,4,124,48,54,NONE,NONE,,4967,DOWN,,4967,780
4967,4967,800,0,225,RIGHT,19,3,0,16,112,24,60,FRONT,NONE,,4967,DOWN,,4967,900
4975,4975,330,0,691,LEFT,75,1,0,4,48,18,61,BOTH,NONE,,4975,DOWN,,4975,700
4975,4975,360,0,810,DOWN,63,1,0,4,36,18,55,BACK,NONE,,4975,LEFT,,4975,490

4992,4992,1520,0,691,LEFT,15,3,0,28,73,40,88,BACK,NONE,,4992,LEFT,,4992,775



5020,5020,730,0,361,RIGHT,135,4,0,32,108,2147483647,25,NONE,BOTH,,5020,RIGHT,,5020,480

5030,5030,970,0,972,RIGHT,139,3,0,4,128,103,16,NONE,FRONT,,5030,DOWN,,5030,180
5032,5032,1070,0,972,LEFT,0,0,4,16,128,2147483647,2147483647,NONE,NONE,,5032,UP,,5032,900





5068,5068,90,0,691,RIGHT,0,0,3,4,48,50,2147483647,NONE,NONE,,5068,LEFT,,5068,970










5174,5174,390,0,165,DOWN,163,1,1,4,85,37,43,NONE,NONE,,5174,DOWN,,5174,2135






5232,5232,1210,0,1211,RIGHT,171,4,0,4,88,2147483647,97,NONE,NONE,,5232,LEFT,,5232,2320
5239,5239,2150,0,1271,LEFT,171,3,1,4,2147483647,2147483647,8,NONE,NONE,,5239,RIGHT,,5239,440
5239,5239,2570,0,1259,LEFT,159,2,2,16,2147483647,2147483647,37,NONE,BOTH,,5239,DOWN,,5239,420
5244,5244,2570,0,960,RIGHT,35,2,0,4,2147483647,3,13,NONE,BOTH,,5244,LEFT,,5244,360
5244,5244,2570,0,972,RIGHT,23,2,0,4,2147483647,3,31,NONE,BACK,,5244,LEFT,,5244,270
5244,5244,2570,0,984,RIGHT,11,2,0,16,2147483647,3,49,NONE,NONE,,5244,RIGHT,,5244,90
5249,5249,2570,0,599,LEFT,0,0,3,24,2147483647,17,2147483647,NONE,NONE,,5249,DOWN,,5249,100
5253,5253,2570,0,859,LEFT,0,0,0,28,2147483647,17,2147483647,BACK,NONE,,5253,LEFT,,5253,140
5260,5260,2760,0,859,LEFT,0,0,0,28,2147483647,5,2147483647,NONE,NONE,,5260,RIGHT,,5260,120
5261,5261,2760,0,728,UP,0,0,0,40,2147483647,5,2147483647,NONE,NONE,,5261,DOWN,,5261,120


5274,5274,1670,0,225,DOWN,163,2,0,4,112,29,61,NONE,NONE,,5274,DOWN,,5274,2515
5281,5281,2170,0,984,LEFT,139,3,0,16,2147483647,69,93,NONE,NONE,,5281,RIGHT,,5281,680
5281,5281,2170,0,972,LEFT,127,3,0,4,2147483647,51,91,NONE,NONE,,5281,RIGHT,,5281,1030
5281,5281,2170,0,960,LEFT,115,3,0,4,2147483647,51,85,NONE,NONE,,5281,UP,,5281,1090
5281,5281,2200,0,834,UP,103,3,0,4,2147483647,51,79,NONE,NONE,,5281,LEFT,,5281,1085
5281,5281,2250,0,810,LEFT,79,3,0,16,2147483647,69,67,NONE,NONE,,5281,RIGHT,,5281,940
5282,5282,2250,0,691,UP,67,3,0,4,2147483647,69,61,NONE,NONE,,5282,DOWN,,5282,1180

5294,5294,730,0,1271,DOWN,0,0,0,16,128,20,2147483647,NONE,NONE,,5294,DOWN,,5294,2240





5347,5347,500,0,1211,LEFT,91,3,0,4,88,26,91,FRONT,NONE,,5347,LEFT,,5347,1165
5354,5354,980,0,948,LEFT,103,4,0,4,104,2147483647,16,NONE,BOTH,,5354,LEFT,,5354,840
5355,5355,1180,0,936,LEFT,91,3,1,4,92,2147483647,10,NONE,BOTH,,5355,LEFT,,5355,440


5383,5383,1400,0,1020,LEFT,87,4,0,16,2147483647,2147483647,62,NONE,NONE,,5383,DOWN,,5383,520
5386,5386,1450,0,859,UP,51,4,0,16,2147483647,2147483647,24,NONE,BOTH,,5386,DOWN,,5386,60

5394,5394,330,0,165,UP,0,0,0,4,28,6,2147483647,NONE,NONE,,5394,LEFT,,5394,1880




5449,5449,400,0,348,DOWN,135,3,0,4,57,53,38,NONE,FRONT,,5449,LEFT,,5449,1305
5449,5449,410,0,399,LEFT,110,3,0,4,32,3,33,BOTH,NONE,,5449,DOWN,,5449,1965
5449,5449,440,0,540,DOWN,98,3,0,4,44,21,41,BACK,NONE,,5449,LEFT,,5449,1555
5449,5449,440,0,516,LEFT,74,3,0,12,68,64,49,NONE,NONE,,5449,LEFT,,5449,1000




5485,5485,20,0,753,LEFT,0,0,0,4,48,16,2147483647,BOTH,NONE,,5485,LEFT,,5485,1695




5516,5516,880,0,1223,DOWN,103,3,0,16,76,114,21,NONE,NONE,,5516,DOWN,,5516,480






5584,5584,1360,0,691,UP,0,0,0,4,93,15,2147483647,BACK,NONE,,5584,LEFT,,5584,815




5624,5624,990,0,984,LEFT,0,0,0,16,128,14,2147483647,BOTH,NONE,,5624,LEFT,,5624,1320
5628,5628,1790,0,1271,DOWN,15,4,0,4,2147483647,2147483647,6,NONE,NONE,,5628,DOWN,,5628,400



5648,5648,0,0,516,DOWN,0,0,4,12,68,2147483647,2147483647,NONE,NONE,,5648,RIGHT,,5648,740
5656,5656,710,0,177,LEFT,115,3,0,12,124,39,61,BACK,NONE,,5656,LEFT,,5656,710

5662,5662,700,0,165,DOWN,0,0,1,16,112,4,2147483647,NONE,NONE,,5662,DOWN,,5662,2365






5731,5731,580,0,153,LEFT,151,3,0,16,73,25,61,BACK,NONE,,5731,LEFT,,5731,645



5747,5747,0,0,480,LEFT,0,0,3,12,68,32,2147483647,NONE,NONE,,5747,DOWN,,5747,2030




5783,5783,890,0,948,UP,87,3,0,16,36,99,20,NONE,NONE,,5783,DOWN,,5783,650





5835,5835,790,0,984,RIGHT,0,0,0,4,72,14,2147483647,BOTH,NONE,,5835,LEFT,,5835,1535

5840,5840,390,0,189,RIGHT,147,3,0,4,64,64,40,NONE,BOTH,,5840,LEFT,,5840,1435
5852,5852,1600,0,399,UP,15,4,0,4,2147483647,2147483647,7,NONE,BOTH,,5852,UP,,5852,340
5855,5855,1830,0,237,RIGHT,0,0,0,28,2147483647,25,2147483647,FRONT,NONE,,5855,LEFT,,5855,645


5895,5895,2240,0,883,RIGHT,115,4,0,4,2147483647,2147483647,57,NONE,NONE,,5895,RIGHT,,5895,600
5896,5896,2260,0,540,UP,79,4,0,40,2147483647,2147483647,51,NONE,NONE,,5896,UP,,5896,510
5897,5897,2260,0,399,UP,67,4,0,44,2147483647,2147483647,57,NONE,NONE,,5897,RIGHT,,5897,610
5898,5898,2260,0,348,RIGHT,42,4,0,44,2147483647,2147483647,19,NONE,NONE,,5898,DOWN,,5898,540


5920,5920,330,0,361,RIGHT,143,3,0,28,92,15,9,FRONT,FRONT,,5920,LEFT,,5920,1590
5920,5920,340,0,189,UP,115,3,0,4,64,15,33,BOTH,BACK,,5920,LEFT,,5920,750
5920,5920,370,0,177,LEFT,103,3,0,4,76,39,29,NONE,FRONT,,5920,LEFT,,5920,620
5921,5921,590,0,361,RIGHT,63,2,1,32,92,95,15,NONE,NONE,,5921,LEFT,,5921,790
5922,5922,590,0,189,UP,35,2,0,4,64,41,40,NONE,FRONT,,5922,LEFT,,5922,260
